품목일련번호,품목명,품목 영문명,업체명,업체 영문명,업허가번호,업일련번호,업종,전문일반구분,주성분,주성분수,큰제품이미지,신고허가구분,취소/취하일자,취소/취하구분,분류명,품목허가번호,보험코드,사업자번호,품목허가일자,Unnamed: 20
197700312,안티비오과립75밀리그람(락토바실루스아시도필루스)(수출용),AntibioGranule75mg,한화제약(주),HanWhaPharmaCo.|Ltd.,1514.0,19700009.0,의약품,일반의약품,LactobacillusAcidophilus,1,-,신고,-,정상,[02370]정장제,32.0,-,1358104771,19771207.0,
197700322,액티페린정,ACTIPERINTab,영일제약(주),YoungilPharm,1523.0,19710014.0,의약품,일반의약품,TriprolidineHydrochlorideHydrate/PseudoephedrineHydrochloride,2,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvlsN,신고,-,정상,[01410]항히스타민제,197.0,-,3018106847,19770426.0,
197700470,키디정(소건중탕)(수출명:KIDItablets/BOBOtablets/KIBOtablets)(수출용),KidiTab.,삼익제약(주),SamikPharmaceuticalCo.|Ltd.,1493.0,19680005.0,의약품,일반의약품,Jujube/CinnamomiRamulus/SaccharumGranorum/PeonyRoot/Ginger/Licorice,6,-,신고,-,정상,[03290]기타의자양강장변질제,261.0,-,1228113217,19770721.0,
197800009,부루톤정(방기황기탕엑스정),BurutonTab.(BanggihwanggitangExtractTab.),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AtractylodesRhizomeWhite/AstragalusRoot/SinomeniumStem/Licorice/Jujube/RawGinger/AsSoftExtract,7,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152941971828400063,신고,-,정상,[01140]해열.진통.소염제,510.0,-,4188101820,19780217.0,
197800013,대목과립(대황목단피탕엑스과립),DaemokGranules(DaehwangmokdanpitangExtractGranules),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,DaehwangmokdanpitangSoftExtract,1,-,신고,-,정상,[02530]통경제,654.0,-,4188101820,19780510.0,
197800023,한풍억간산가진피반하탕엑스과립,HanpoongEoggansangajinpiuExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,-,1,-,신고,-,정상,[01190]기타의중추신경용약,671.0,-,4188101820,19781025.0,
197800025,한풍소경활혈탕엑스과립,HanpoongSokyunghwalhyeoltangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,SokyunghwalhyeoltangSoftExtract,1,-,신고,-,정상,[01140]해열.진통.소염제,135.0,-,4188101820,19780905.0,
197800027,데카키논캡슐(유비데카레논),DecaquinonCap.,에이치케이이노엔(주),HKinno.Ncorporation,1452.0,19640001.0,의약품,일반의약품,Ubidecarenone,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N266HhBiUg,신고,-,정상,[02110]강심제,14.0,640000070,2018638914,19781115.0,
197800109,신화팔보환(팔미지황환),-,신화제약(주),SHINHWAPHARMACEUTICALCO.,1528.0,19710007.0,의약품,일반의약품,PreparedRehmanniaRoot/CornusFruit/DioscoreaRhizome/AlismaRhizome/Poria/MoutanRootBark/CinnamonBark/PulvisAconitiTuberisPurificaum,8,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,157.0,-,5148130977,19781104.0,
197800212,로파인캡슐(로페라미드염산염),LopaineCap.,태극제약(주),TAIGUKPHARM.Co.|Ltd.,1370.0,19580005.0,의약품,일반의약품,LoperamideHydrochloride,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148604293243500073,신고,-,정상,[02370]정장제,81.0,644800520,1248134163,19781025.0,
197800242,일양노이시린에이정(규산알루민산마그네슘),IL-YANGNeusilin-ATab.,일양약품(주),IL-YANGPHARM.CO.|LTD.,1336.0,19570013.0,의약품,일반의약품,MagnesiumAluminosilicate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674126111200110,신고,-,정상,[02340]제산제,154.0,641701590,2098100872,19781128.0,
197800318,신텍스연령고본단,SyntexYunryongkobondan,한국신텍스제약(주),KOREASYNTEXPHARMACEUTICAL,1334.0,19570019.0,의약품,일반의약품,CuscutaeSemen/CistanchisHerba/AsparagusTuber/LiriopeTuber/RehmanniaeRadixRecens/PreparedRehmanniaRoot/DioscoreaRhizome/AchyranthesRoot/EucommiaeCortex/MorindaRoot/LyciumFruit/CornusFruit/Poria/SchisandraFruit/Ginseng/AucklandiaeRadix/ThujaSeed/RubusFruit/PlantagoSeed/LyciumRootBark/AcoriGramineiRhizoma/ZanthoxylumPeel/PolygalaRoot/AlismaRhizome/CuscutaeSemen/CistanchisHerba/AsparagusTuber/LiriopeTuber/RehmanniaeRadixRecens/PreparedRehmanniaRoot/DioscoreaRhizome/AchyranthesRoot/EucommiaeCortex/MorindaRoot/LyciumFruit/CornusFruit/Poria/SchisandraFruit/Ginseng/AucklandiaeRadix/ThujaSeed/RubusFruit/PlantagoSeed/LyciumRootBark/AcoriGramineiRhizoma/ZanthoxylumPeel/PolygalaRoot/AlismaRhizome,48,-,신고,-,정상,[03290]기타의자양강장변질제,130.0,-,6138163381,19780914.0,
197800335,한신자감초탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,Licorice/RawGinger/CinnamomiRamulus/CannabisSemen/Jujube/Ginseng/RehmanniaRoot/LiriopeTuber/AsiniCoriiColla,9,-,신고,-,정상,[02190]기타의순환계용약,986.0,-,3148101187,19781025.0,
197800337,한신계지가작약탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,CinnamomiRamulus/PeonyRoot/Jujube/RawGinger/Licorice,5,-,신고,-,정상,[02390]기타의소화기관용약,96.0,-,3148101187,19781123.0,
197800391,메코민캡슐(메코발라민),MecominCap.500μg,신일제약(주),SinilPharm,1321.0,19560015.0,의약품,일반의약품,Mecobalamin,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Okvg5XuiDL,신고,-,정상,[03130]비타민B제(비타민B1을제외),134.0,653800570,3038113742,19780107.0,
197800466,리나치올캡슐375밀리그램(카르보시스테인)(수출명:HyundiolCapsule375Mg),RHINATHIOLCap.375mg(Carbocysteine),현대약품(주),HyundaiPharmCo.|Ltd.,1478.0,19660001.0,의약품,일반의약품,Carbocisteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326603582900051,신고,-,정상,[02220]진해거담제,85.0,642000250,1308100988,19780517.0,
197800467,프렉톤정(시클로실린산)(수출명:Heplex-40-tab)(수출용),PlectonTab.(CicloxillicAcid),현대약품(주),HyundaiPharmCo.|Ltd.,1478.0,19660001.0,의약품,일반의약품,CicloxilicAcid,1,-,신고,-,정상,[03910]간장질환용제,586.0,-,1308100988,19780708.0,
197900011,한풍소청룡탕엑스과립,HanpoongSocheongryongtangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,SocheongryongtangSoftExtract,1,-,신고,-,정상,[02220]진해거담제,622.0,-,4188101820,19790403.0,
197900013,아코니발정(정제부자),AconibalTab.(Jeongjebuja),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,PulvisAconitiTuberisPurificaum,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427290893900196,신고,-,정상,[02190]기타의순환계용약,506.0,-,4188101820,19790716.0,
197900017,귀비론과립(가미귀비탕엑스),GwibironExtractGranules(GamigwibitangExtract),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,GamigwibitangSoftExtract,1,-,신고,-,정상,[01190]기타의중추신경용약,531.0,-,4188101820,19790723.0,
197900034,한풍백호가인삼탕엑스과립,HanpoongBaekhogainsamtangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AnemarrhenaRhizome/GypsumFibrosum/Licorice/OryzaeSemen/Ginseng,5,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,502.0,-,4188101820,19790918.0,
197900038,한풍월비탕엑스과립,HanpoongWolbitangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,-,1,-,신고,-,정상,[02190]기타의순환계용약,555.0,-,4188101820,19791027.0,
197900039,한풍용담사간탕엑스과립,HanpoongYongdamsagantangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AngelicaGigasRoot/RehmanniaeRadixRecens/AkebiaStem/ScutellariaRoot/AlismaRhizome/PlantagoSeed/GentianRootandRhizome/GardeniaFruit/Licorice/,10,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,551.0,-,4188101820,19791027.0,
197900041,프린제스과립(사물탕),PrinzessGranules(Samultang),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,SamultangSoftExtract,1,-,신고,-,정상,[03290]기타의자양강장변질제,582.0,-,4188101820,19791203.0,
197900042,치노과립(을자탕),ChinoGranules(Euljatang),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AngelicaGigasRoot/BupleurumRoot/ScutellariaRoot/Licorice/CimicifugaRhizome/Rhubarb/WaterExtractFluid/,8,-,신고,-,정상,[02560]치질용제,495.0,-,4188101820,19791203.0,
197900043,스트렛치과립(팔미원엑스과립),StretchGranules(PalmiwonExtractGranules),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,PreparedRehmanniaRoot/CornusFruit/DioscoreaRhizome/AlismaRhizome/Poria/MoutanRootBark/CinnamonBark/PulvisAconitiTuberisPurificaum/PalmijihwanghwanSoftExtract,9,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,96.0,-,4188101820,19790816.0,
197900044,삼황과립(삼황사심탕엑스과립),SamhwangGranules(SamhwangsasimtangExtractGranules),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,SamhwangsasimtangSoftExtract,1,-,신고,-,정상,[02190]기타의순환계용약,103.0,-,4188101820,19790723.0,
197900045,한풍갈근탕엑스과립,HanpoongGalguentangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,GalgeuntangSoftExtract,1,-,신고,-,정상,[01140]해열.진통.소염제,110.0,-,4188101820,19790227.0,
197900046,한풍이중탕엑스과립,HanpoongIjungtangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AsSoftExtract,1,-,신고,-,정상,[02390]기타의소화기관용약,111.0,-,4188101820,19790918.0,
197900047,데시텐과립(십전대보탕),DesitenGranules(Sibjeondaebotang),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,Ginseng/AstragalusRoot/Poria/AtractylodesRhizomeWhite/AngelicaGigasRoot/PeonyRoot/CnidiumRhizome/CinnamomiRamulus/PreparedRehmanniaRoot/Licorice/SibjeondaebotangDriedExtract,11,-,신고,-,정상,[03290]기타의자양강장변질제,127.0,-,4188101820,19791203.0,
197900048,맥그론과립(맥문동탕),MaeggeuronGranules(Maegmundongtang),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,MaegmundongtangSoftExtract,1,-,신고,-,정상,[02220]진해거담제,128.0,-,4188101820,19791129.0,
197900171,후시딘연고(퓨시드산나트륨),FucidinOintment,동화약품(주),DongwhaPharm.Co.|Ltd.,1331.0,19570006.0,의약품,일반의약품,SodiumFusidate,1,-,신고,-,정상,[06110]주로그람양성균에작용하는것,226.0,-,1108100102,19791119.0,
197900176,알리코클로르헥시딘크림,ArlicoChlorhexidineCream,알리코제약(주),KoreaArlicoPharmCo.|Ltd.,1420.0,19620007.0,의약품,일반의약품,ChlorhexidineGluconateSolution,1,-,신고,-,정상,[02610]외피용살균소독제,211.0,-,1348115033,19790517.0,
197900217,에코라연고(에코나졸질산염),EcoraOintment(EconazoleNitrate),태극제약(주),TAIGUKPHARM.Co.|Ltd.,1370.0,19580005.0,의약품,일반의약품,EconazoleNitrate,1,-,신고,-,정상,[02650]기생성피부질환용제,86.0,-,1248134163,19791105.0,
197900219,마스질정(클레마스틴푸마르산염),MasgilTab.,태극제약(주),TAIGUKPHARM.Co.|Ltd.,1370.0,19580005.0,의약품,일반의약품,ClemastineFumarate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369821142900021,신고,-,정상,[01410]항히스타민제,3087.0,644800580,1248134163,19791210.0,
197900277,게보린정(수출명:돌로린정),GeworinTab.,삼진제약(주),SAMJINPHARM.CO.|LTD,1324.0,19560011.0,의약품,일반의약품,Acetaminophen/AnhydrousCaffeine/Isopropylantipyrine,3,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N5PLuAiUvi,신고,-,정상,[01140]해열.진통.소염제,375.0,-,1248531621,19790315.0,
197900304,한신소건중탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,CinnamomiRamulus/Jujube/PeonyRoot/Licorice/SaccharumGranorum/RawGinger,6,-,신고,-,정상,[03290]기타의자양강장변질제,680.0,-,3148101187,19790108.0,
197900322,한신당귀사역가오수유생강탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,AngelicaGigasRoot/CinnamomiRamulus/PeonyRoot/AkebiaStem/AsiasarumRootandRhizome/Licorice/Jujube/EvodiaFruit/RawGinger,9,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,678.0,-,3148101187,19790417.0,
197900325,한신소경활혈탕과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,AngelicaGigasRoot/RehmanniaRoot/CnidiumRhizome/AtractylodesRhizomeWhite/Poria/PeachKernel/PeonyRoot/AchyranthesRoot/ClematidisRadix/SinomeniumStem/OstericumRoot/SaposhnikoviaRoot/GentianRootandRhizome/RawGinger/CitrusUnshiuPeel/AngelicaDahuricaRoot/Licorice,17,-,신고,-,정상,[01140]해열.진통.소염제,714.0,-,3148101187,19790608.0,
197900331,한신방풍통성산엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,AngelicaGigasRoot/PeonyRoot/CnidiumRhizome/GardeniaFruit/ForsythiaFruit/MenthaHerb/RawGinger/SchizonepetaSpike/SaposhnikoviaRoot/EphedraHerb/Rhubarb/NatriiSulfas/AtractylodesRhizomeWhite/PlatycodonRoot/ScutellariaRoot/Licorice/GypsumFibrosum/Talc,18,-,신고,-,정상,[02190]기타의순환계용약,45.0,-,3148101187,19790309.0,
197900332,한신백호가인삼탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,AnemarrhenaRhizome/GypsumFibrosum/Licorice/OryzaeSemen/Ginseng,5,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,127.0,-,3148101187,19790417.0,
197900411,스파토민캡슐(디시클로민염산염),SpatominCap.,조아제약(주),Cho-apharm.co.|ltd,1442.0,19640007.0,의약품,일반의약품,DicyclomineHydrochloride,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6IJj,신고,-,정상,[01240]진경제,13.0,-,6088124071,19790224.0,
197900572,아시원과립(방풍통성산엑스과립),AsiwonGranules(BangpungtongseongsanExtractGranules),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,BangpungtongsungsanSoftExtract,1,-,신고,-,정상,[02190]기타의순환계용약,164.0,-,4188101820,19790918.0,
198000025,시함과립(시함탕),SihamGranules(Sihamtang),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,-,1,-,신고,-,정상,[02290]기타의호흡기관용약,579.0,-,4188101820,19800226.0,
198000040,한풍저령탕엑스과립,HanpoongJeoryeongtangExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,PolyporusSclerotium/Poria/Talc/AlismaRhizome/AsiniCoriiColla,5,-,신고,-,정상,[02130]이뇨제,577.0,-,4188101820,19800829.0,
198000042,한풍자운고,HanpoongJaungoOintment,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,LithospermumRoot/AngelicaGigasRoot,2,-,허가,-,정상,[02690]기타의외피용약,144.0,-,4188101820,19801030.0,
198000044,반후과립(반하후박탕엑스과립),BanhuGranules(BanhahubagtangExtractGranules),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,PinelliaTuber/Poria/MagnoliaBark/PerillaLeaf/RawGinger/BanhahubagtangSoftExtract,6,-,신고,-,정상,[01900]기타의신경계및감각기관용의약품,5003.0,-,4188101820,19801211.0,
198000045,한풍당귀작약산엑스과립,HanpoongDanggwijakyaksanExtractGranules,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,DanggwijakyaksanSoftExtract,1,-,신고,-,정상,[02530]통경제,93.0,-,4188101820,19800829.0,
198000046,듀루과립(평위산),DyuruGranules(Pyeongwisan),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AtractylodesRhizome/MagnoliaBark/CitrusUnshiuPeel/Jujube/Licorice/Ginger,6,-,신고,-,정상,[02330]건위소화제,95.0,-,4188101820,19800226.0,
198000047,엘시온과립(대시호탕엑스과립),ElsionGranules(DaesihotangExtractGranules),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,DaesihotangSoftExtract,1,-,신고,-,정상,[02390]기타의소화기관용약,100.0,-,4188101820,19800226.0,
198000150,신화통경환,-,신화제약(주),SHINHWAPHARMACEUTICALCO.,1528.0,19710007.0,의약품,일반의약품,ZanthoxylumPeel/CassiaeCortexInterior/CitriiUnshiuImmaturiPericarpium/Rhubarb/Ginger/Zedoary/LaccaRhoisExsiccata/AngelicaGigasRoot/PeachKernel/Safflower,10,-,신고,-,정상,[02530]통경제,13.0,-,5148130977,19800602.0,
198000151,베라드정(배농산급탕),-,신화제약(주),SHINHWAPHARMACEUTICALCO.,1528.0,19710007.0,의약품,일반의약품,PoncirusImmatureFruit/PeonyRoot/PlatycodonRoot/Ginger/Jujube/Licorice,6,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428234068200199,신고,-,정상,[02630]화농성질환용제,95.0,-,5148130977,19800520.0,
198000152,메마트엑스과립(소경활혈탕),MematGranules,신화제약(주),SHINHWAPHARMACEUTICALCO.,1528.0,19710007.0,의약품,일반의약품,AngelicaGigasRoot/RehmanniaRoot/CnidiumRhizome/AtractylodesRhizomeWhite/Poria/PeachKernel/PeonyRoot/AchyranthesRoot/ClematidisRadix/SinomeniumStem/OstericumRoot/SaposhnikoviaRoot/GentianRootandRhizome/Ginger/CitrusUnshiuPeel/AngelicaDahuricaRoot/Licorice,17,-,신고,-,정상,[01140]해열.진통.소염제,134.0,-,5148130977,19800520.0,
198000168,포타딘연고(포비돈요오드),PotadineOintment,삼일제약(주),SamilPharm.Co.|Ltd.,1314.0,19550010.0,의약품,일반의약품,PovidoneIodine,1,-,신고,-,정상,[02610]외피용살균소독제,605.0,643901691,1348500765,19800626.0,
198000170,포리부틴정(트리메부틴말레산염),POLYBUTINETab.100mg,삼일제약(주),SamilPharm.Co.|Ltd.,1314.0,19550010.0,의약품,일반의약품,TrimebutineMaleate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pb_3_20w3j,신고,-,정상,[02390]기타의소화기관용약,35.0,643901650,1348500765,19801110.0,
198000304,뮤코론캡슐375밀리그램(카르보시스테인),Mucoloncapsule375mg,부광약품(주),BUKWANGPHARM.CO.|LTD.,1427.0,19630001.0,의약품,일반의약품,Carbocisteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvl6Q,신고,-,정상,[02220]진해거담제,142.0,642200500,1188100450,19800307.0,
198000350,한신형개연교탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,AngelicaGigasRoot/PeonyRoot/CnidiumRhizome/ScutellariaRoot/GardeniaFruit/ForsythiaFruit/SchizonepetaSpike/SaposhnikoviaRoot/PoncirusImmatureFruit/Licorice/AngelicaDahuricaRoot/PlatycodonRoot/BupleurumRoot,13,-,신고,-,정상,[01320]이비과용제,682.0,-,3148101187,19800619.0,
198000358,한신마행감석탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,EphedraHerb/ApricotKernel/Licorice/GypsumFibrosum,4,-,신고,-,정상,[02220]진해거담제,933.0,-,3148101187,19800709.0,
198000371,한신보중익기탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,Ginseng/AtractylodesRhizomeWhite/AstragalusRoot/AngelicaGigasRoot/CitrusUnshiuPeel/Jujube/BupleurumRoot/Licorice/Ginger/CimicifugaRhizome,10,-,신고,-,정상,[03290]기타의자양강장변질제,133.0,-,3148101187,19800125.0,
198000373,한신소함흉탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,PinelliaTuber/CoptisRhizome/TrichosanthesSeed,3,-,신고,-,정상,[02290]기타의호흡기관용약,226.0,-,3148101187,19800927.0,
198000374,한신대시호탕엑스과립,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,PeonyRoot/ScutellariaRoot/RawGinger/PoncirusImmatureFruit/BupleurumRoot/PinelliaTuber/Rhubarb/Jujube,8,-,신고,-,정상,[02390]기타의소화기관용약,227.0,-,3148101187,19800709.0,
